Company Name,Ticker,Market Cap (mil),Last EPS Surprise (%),Div. Yield %,Exchange,Month of Fiscal Yr End,Sector,Industry,F2 Consensus Est.,F1 Consensus Est.,F0 Consensus Est.,P/E (Trailing 12 Months),P/E (F1),P/E (F2),PEG Ratio,Price/Cash Flow,Price/Book,Price/Sales,Next EPS Report Date  (yyyymmdd),Current ROE (TTM),5 Yr Historical Sales Growth,F(1) Consensus Sales Est. ($mil),Annual Sales ($mil),EBITDA ($mil),EBIT ($mil),Net Margin %,Operating Margin 12 Mo %,Debt/Total Capital,Debt/Equity Ratio,Current Ratio,Quick Ratio,Avg Volume,52 Week High,52 Week Low,Beta,% Price Change (YTD),Dividend ,Current Assets  ($mil),Current Liabilities ($mil),Long Term Debt ($mil),Shares Outstanding (mil)
"Synovus Financial","SNV","4097.13","9.02","5.42","NYSE","12","Finance","Banks - Southeast","4.5","4.66","4.95","5.4","6.02","6.24","2","4.92",".97","1.46","20230720","19.92","7.38","2340.38793","2485.12","1125.00402","1055.83203","28.04","28.17","51.89599","1.21575",".94",".91","1850495","44.29","25.53","1.33","-25.33","1.52","45642.21093","49621.53125","4109.59716","146.12"
"TD SYNNEX","SNX","8599.84","3.53","1.54","NYSE","11","Computer and Technology","Business - Software Services","12.25","11.29","11.4","7.7","8.07","7.43",".91","5.5","1.05",".14","20230627","13.8","27.65","60313.48828","62343.81","1513.07299","1049.708","1.11","1.78","31.89399",".46829","1.26",".7","323288","111.35","81.19","1.63","-3.81","1.4","20500.86914","16428.7207","3835.66503","94.4"
"Sanofi","SNY","135831.02","5.45","2.34","NSDQ","12","Medical","Large Cap Pharmaceuticals","4.86","4.48","4.32","12.24","12.02","11.08","1.76","9.37","1.72","3","20230727","28.45","3.2","49491.4414","45309.51","15047.5166","11444.2041","15.41","24.36","16.506","","1.42","1.05","1683165","57.18","37.22",".57","11.21","1.26","35849.78906","25248.4707","15653.33007","2521.93"
"The Southern Company","SO","77473.11","11.27","3.94","NYSE","12","Utilities","Utility - Electric Power","4.02","3.61","3.58","20.71","19.69","17.67","4.92","9.74","2.24","2.66","20230727","10.78","4.23","28683.17382","29279","10309","6245","11.53","12.74","60.09999","1.50627",".69",".52","3864326","80.16","61.5",".51","-.5","2.8","10416","15724","50656","1090.4"
"SoFi Technologies","SOFI","4738.18","37.5","0","NSDQ","12","Business Services","Technology Services","0","-.19","-.43","","","","","",".91","2.66","20230801","-4.7","","1968.31103","1573.54","-37.87901","-189.239","-13.72","-13.72","55.18799","1.17031","1.8",".27","49128276","8.23","4.3","1.65","9.98","0","15711.33007","7858.51123","5485.88183","934.55"
"Secom Co.","SOMLY","15631.09","","1.23","OTC","3","Business Services","Business - Services",".86",".8",".86","19.03","20.94","19.48","","10.85","1.63","1.75","20230525","","","8387.82031","9351.62","1953.31005","1352.91601","","","","","","","35200","17.43","13.82",".39","18.38",".21","8777.19824","3219.57495","268.92199","933.2"
"SUMITOMO CHEMCL","SOMMY","5172.91","","2.58","OTC","3","Basic Materials","Chemical - Diversified ","","","","4.11","","","","1.99",".4",".25","20230807","9.15","-3.03","","20468.91","3520.41894","2240.35498","6.08","6.08","37.16799",".59155","1.59","","19263","21.27","15.6",".77","-12.49",".4","14810.37988","9588.12792","8899.33789","331.17"
"Sonoco","SON","5828.36","5.26","3.43","NYSE","12","Industrial Products","Containers - Paper and Packaging","6.03","5.82","6.46","9.87","10.23","9.87","2.05","6.12","2.64",".81","20230720","29.17","5.93","7282.20019","7250.55","981.768","672.94396","6.93","8.25","55.20299","1.23228","1.47",".73","457775","65.81","51.71",".71","-1.99","2.04","2361.2539","1743.901","2719.78295","97.96"
"SONOVA HOLDING","SONVY","16962.65","",".98","OTC","3","Medical","Medical - Instruments","2.74","2.44","2.39","","22.73","20.25","9.24","17.85","6.61","","20230525","","","4114.7998","3662.28","1062.45104","832.60498","","","","","","","7430","73","42.3","1.08","17.22",".54","1807.08105","1639.406","1045.13903","305.8"
"Sony","SONY","122028.48","39.29",".38","NYSE","3","Consumer Discretionary","Audio Video Production","6.9","5.91","5.64","17.85","16.72","14.34","3.54","8.24","2.26","1.43","20230804","13.43","2.81","89613.25","85233.23","17229.99023","9170.55371","8.08","8.08","19.52",".24253",".62",".46","929324","98.89","63.17","1.06","29.64",".38","42746.23046","68886.13281","13080.95019","1233.98"
"South32","SOUHY","12234.62","","3.2","OTC","6","Basic Materials","Mining - Miscellaneous","1.6","1.25","2.73","","10.74","8.39","","3.85","1.15","","","","","8140.52001","9269","4427","3803","","","","","","1.72","86172","18.63","11.4",".98","-2.04",".43","4240","1897","1425","910.99"
"Simon Property Group","SPG","34511.21","-2.14","6.82","NYSE","12","Finance","REIT and Equity Trust - Retail","12.33","12.04","11.68","8.93","8.77","8.56","2.54","10.55","10.12","6.46","20230807","62.26","-2.72","5511.47216","5291.45","3941.28588","2649.17309","40.49","40.49","88.194","7.49518","1.43",".97","1252157","131.79","87.36","1.51","-10.16","7.2","1445.16796","1491.583","24960.28906","327"
"S&P Global","SPGI","117143.59","7.88",".99","NYSE","12","Business Services","Business - Information Services","14.36","12.5","11.1","31.83","29.1","25.33","2.42","24.52","3.22","9.8","20230801","10.06","13.72","12365.08691","11181","6019","5006","23.5","31.49","27.979",".29494",".91",".94","1067592","393.2","286.62","1.12","8.62","3.6","5667","5999","10730","322"
"Spark New Zealand","SPKKY","6041.61","","4.18","OTC","6","Utilities","Wireline Non-US",".76",".71",".72","","22.79","21.29","4.78","22.63","5.89","","","","","","2532.01","440.75698","440.75698","","","","","","","21724","17.22","13.95",".54","-5.19",".68","636.80297","652.79302","716.05603","373.4"
"Splunk","SPLK","16005.5","83.78","0","NSDQ","1","Computer and Technology","Internet - Software","3.35","2.77","1.8","36.63","34.89","28.88","1.45","205.81","","4.38","20230524","","17.81","3887.13598","3653.71","1.529","-219.42501","-7.6","-5.21","","-28.04457","1.28","1.28","1139168","115","68.01","1.29","12.34","0","3870.68408","3035.66992","3099.28906","165.5"
"Spotify Technology","SPOT","28811.49","-22.77","0","NYSE","12","Business Services","Technology Services","-.77","-3.02","-2.66","","","","","","11.46","2.29","20230726","-33.54","19.96","14481.2871","12357.71","-70.59101","-250.75701","-6.49","-6.49","0","0","1.24","1.24","1990515","151.48","71.05","1.76","91.87","0","4585.26708","3704.458","0","190.2"
"SPS Commerce","SPSC","5826.98","17.54","0","NSDQ","12","Business Services","Business - Services","3.13","2.68","2.24","64.84","59.44","50.96","","62.44","10.3","12.36","20230726","12.78","16.04","527.23297","450.88","99.513","71.32399","12.26","14.28","0","0","3.24","2.92","141063","159.5","97.67",".78","24.19","0","322.81399","110.64199","0","36.53"
"SPX Technologies, Inc.","SPXC","3573.71","55","0","NYSE","12","Business Services","Technology Services","4.35","3.92","2.91","21.7","20.04","18.07","1.11","17.47","3.17","2.3","20230803","15.33","-2.04","1632","1460.9","96.19999","36.4","2.03","10.79","17.659",".21445","2.08","1.43","275942","78.54","47.05","1.24","19.63","0","721.09997","333.79998","243","45.5"
"Spirax-Sarco Engineering","SPXSF","10103.27","","0","OTC","12","Construction","Engineering - R and D Services","5.46","5.1","4.45","","26.91","25.14","","23.08","7.29","","","","","2218.68701","1848.8","540.82702","445.945","","","","","","","2","147.95","109.35",".84","8.28","0","1105.16796","524.87597","398.64199","73.61"
"","SPY","387569.75","","1.54","NYSE","12","Finance","Financial - Investment Funds","","","","","","","","","","","","","","","","","","","","","","","","78567920","429.7","356.56","1","9.62","6.46","","","","924.48"
"Block","SQ","36003.39","29.03","0","NYSE","12","Business Services","Technology Services","2.36","1.7","1.06","48.79","35.1","25.26","1.75","","2.06","1.94","20230803","-1.22","60.19","20388.64257","17531.59","-781.055","-529.08899","-1.92","-1.12","19.04999",".23532","1.83","1.85","11806242","90.52","51.51","2.34","-5.28","0","15623.41015","8434.51562","4109.8291","604.9"
"Sociedad Quimica y Minera","SQM","20791.58","-15.71","11.52","NYSE","12","Basic Materials","Fertilizers","9.96","12.41","13.18","5.38","5.86","7.31",".4","5.32","4.22","1.9","20230816","88.08","27.4","10032.5498","10710.6","5486.49609","5486.49609","35.24","35.24","32.68",".48544","2.29","1.71","2984108","113.52","63.44",".95","-8.83","8.38","6991.50878","3051.54711","2394.21801","285.64"
"Square Enix","SQNXF","6009.73","","0","OTC","3","Consumer Staples","Publishing - Books","2.21","2.44","2.32","17.63","20.59","22.74","","11.42","2.69","2.37","20230803","15.31","7.07","2809.52001","2540.86","693.90698","626.32","14.41","13.42","","","4.61","","100","50.97","42.54",".5","10.9","0","2869.85009","745.82","0","119.6"
"Squarespace","SQSP","3982.27","100","0","NYSE","12","Computer and Technology","Internet - Software and Services",".31",".16","-.07","65.49","190.13","96.62","11.55","876.53","","4.44","20230724","-36.56","","977.20501","866.97","-175.16701","-206.784","-17.73","7.4","","-1.45509",".73",".75","843242","32.74","18.63",".32","32.93","0","327.893","438.15301","473.16699","135.13"
"Spire","SR","3565.55","6.02","4.25","NYSE","9","Utilities","Utility - Gas Distribution","4.31","4.22","3.9","14.74","16.06","15.72","3.81","7.84","1.3","1.32","20230803","9.75","5.09","2434.31298","2198.5","636.79998","399.5","9.69","9.52","55.477","1.34906",".79",".5","237416","78.84","62",".49","-1.55","2.88","1592","2353.60009","2958.5","52.6"
"Sportradar Group","SRAD","14100.08","0","0","NSDQ","12","Consumer Discretionary","Leisure and Recreation Products",".27",".18",".17","317.5","72.16","46.35","","68.38","17.1","18.56","20230816","1.5","","949.47698","769.46","257.13198","62.41299","1.6","1.6","1.8536",".01888","1.31","1.3","447420","13.39","7.36","1.93","27.51","0","423.75299","326.07699","16.31399","1110.24"
"Spirit Realty Capital","SRC","5427.2","0","6.9","NYSE","12","Finance","REIT and Equity Trust - Residential","3.66","3.57","3.57","10.76","10.77","10.49","5.64","9.12","1.24","7.44","20230802","7.42","7.15","762.109","709.63","588.88397","286.41299","44.28","44.05","44.282",".82483",".31",".15","591216","44.91","34.72","1.27","-3.81","2.65","31.79299","218.164","3575.30908","141.3"
"Stericycle","SRCL","3989.02","13.95","0","NSDQ","12","Business Services","Waste Removal Services","2.3","1.89","2.05","19.44","22.78","18.78","2.85","9.45","1.63","1.46","20230804","8.58","-7.18","2734.27001","2704.7","386.89999","154.39999","2.99","7.52","37.79999",".60772",".97",".9","382357","55.94","40.74","1.23","-13.51","0","558.70001","621.90002","1484","92.44"
"Sempra Energy","SRE","46288.24","5.8","3.24","NYSE","12","Utilities","Utility - Gas Distribution","9.54","8.97","8.9","15.96","16.4","15.43","3.42","9.29","1.58","2.69","20230803","10.28","7.12","15460.10644","14439","4416","2397","14.47","17.08","45.456",".85921",".54",".56","1234903","175.65","139.49",".73","-4.81","4.76","5912","9899","24548","314.65"
"Sarepta Therapeutics","SRPT","13639.76","33.56","0","NSDQ","12","Medical","Medical - Biomedical and Genetics","4.13","-10.27","-8.07","","","35.46","","","19.14","13.98","20230801","-128.64","33.81","1173.151","933.01","-648.099","-689.96302","-114.3","-74.33","63.393","1.73172","4.63","3.8","1794047","157.19","62.69","1.02","13","0","2557.86108","619.604","1544.29199","93.15"
"SSAB","SSAAY","6611.32","","9.49","OTC","12","Basic Materials","Steel - Producers","",".34",".97","3.38","9.44","","","1.12",".99",".53","20230728","22.78","10.89","10506.46972","12768.29","3204.89501","-431.57999","-9.2","15.7","8.5613",".09362","2.53","1.29","1635","3.92","2.04","1.31","19.11",".3","7657.95312","3027.208","623.43798","2059.6"
"South State","SSB","4931.19","-2.53","3.08","NSDQ","12","Finance","Banks - Southeast","7.22","7.55","7.21","8.85","8.6","8.99","","8.34",".94","2.63","20230727","11.02","27.42","1778.80004","1706.27","713.21502","657.73199","28.57","29.81","17.75799",".21591",".88",".85","632546","90.65","60.34",".79","-14.94","2","31194.21093","36693.4414","213.597","75.92"
"Simpson Manufacturing","SSD","5437.46","40.41",".82","NYSE","12","Construction","Building Products - Miscellaneous","8.19","7.21","7.52","16.72","17.67","15.56","","13.75","3.65","2.52","20230724","23.71","17.43","","2116.09","516.54901","455.65899","15.18","15.18","26.981",".36949","3.7","1.79","157596","127.43","76.43","1.23","43.73","1.04","1179.25","348.56298","554.539","42.67"
"SSE","SSEZY","24832.41","","2.85","OTC","3","Computer and Technology","Electronics - Power Generation","1.94","2.02","1.97","","11.3","11.74","1.03","13.59","1.94","","20230524","","","11855.78027","11761.86","5684.18701","5270.07617","","","","","","","31069","23.99","15.76",".76","10.72",".65","9474.28125","6362.16894","10754.16992","1090.34"
"Sasol","SSL","7659.91","","5.1","NYSE","6","Oils-Energy","Oil and Gas - Integrated - International","3.27","2.76","3.5","","4.37","3.68","","2.66",".67","","","","","","18145.65","5034.35791","4108.35498","","","37.47399",".59932","2.12",".99","257010","27.74","11.88","2.53","-23.3",".61","8702.44433","6038.79492","6367.20312","635.68"
"Sysmex","SSMXY","14689.07","","0","OTC","3","Medical","Medical - Instruments","",".94","","39.8","37.26","","","23.06","5.26","4.68","20230525","12.51","","3545.08007","3240.37","824.90502","580.76898","11.7","11.7","","","","","13676","35.83","25.69",".71","16.52","0","2448.31909","908.53002","140.97599","419.39"
"SS&C Technologies","SSNC","13908.55","-2.63","1.43","NSDQ","12","Computer and Technology","Computer - Software","5.41","4.78","4.65","12.35","11.68","10.32","","7.76","2.26","2.6","20230726","17.74","13.03","5537.85009","5283","1873.80004","1188.30004","11.29","20.01","52.951","1.12519","1.14","1.11","1082325","65.52","46.46","1.42","7.24",".8","2424.3999","2190.80004","7023.8999","249.12"
"Silver Standard Resources","SSRM","3228.52","20","1.78","NSDQ","12","Basic Materials","Mining - Miscellaneous","1.06","1.15",".63","35","13.73","14.9","4.58","9.95",".79","2.92","20230801","2.44","34.83","1460.5","1148.03","442.37399","259.95098","14.13","9.04","7.34829",".07931","5.35","3.13","1622960","21.4","12.86",".91",".51",".28","1376.43505","279.25201","328.944","204.99"
"Sumitomo","SSUMY","24192.88","-14.14","3.47","OTC","3","Conglomerates","Diversified Operations","","2.71","3.31","5.95","7.13","",".16","4.61",".83",".5","20230802","14.15","-.47","","50465.89","6534","5126","8.22","8.22","37.763",".60677","1.53","","23632","19.69","12.41",".76","15.82",".67","38392","25428","19945","1251.57"
"Sensata Technologies Holding","ST","6365.35","4.55","1.15","NYSE","12","Computer and Technology","Instruments - Control","4.23","3.84","3.32","11.73","10.88","9.87",".99","7.78","2","1.57","20230725","17.67","3.57","4070.68994","4029.26","863.46099","575.52099","9.25","13.52","54.291","1.18775","2.38","1.81","1208301","53.87","37.28","1.32","3.37",".48","2775.04296","1178.97204","3983.66992","152.5"
"STAAR Surgical","STAA","3088.98","63.64","0","NSDQ","12","Medical","Medical - Dental Supplies","1.58","1.06","1.23","57.58","60.29","40.35","","71.66","9.11","10.48","20230809","9.85","23.68","348.03601","284.39","48.90999","45.55199","10.81","10.79",".04924",".00049","6.65","5.56","577229","111.58","46.82","1.23","31.67","0","311.72299","51.71599",".20999","48.33"
"Stag Industrial","STAG","6175.94","0","4.27","NYSE","12","Finance","REIT and Equity Trust - Other","2.35","2.25","2.21","15.44","15.27","14.64","7.34","13.62","1.8","9.19","20230726","5.07","16.98","697.41699","657.34","534.94","260.25201","26.15","26.15","41.75199",".71679","1.42","1.45","3659438","36.83","26.85","1.02","6.56","1.47","141.393","97.371","2498.78002","179.38"
"STERIS","STE","20529.04","6.98",".91","NYSE","3","Medical","Medical - Instruments","9.65","8.66","8.05","25.18","23.86","21.42","2.17","15.64","3.37","4.14","20230801","13.5","15.62","5249.41992","4957.84","1023.86297","157.348","2.16","16.58","33.151",".4959","2.33","1.53","466932","235","160.72",".85","11.95","1.88","2011.44201","861.84399","3018.65502","99.28"
"Stellantis","STLA","51535.01","","0","NYSE","12","Auto-Tires-Trucks","Automotive - Foreign","4.84","5.01","4.92","","3.28","3.4","1.62","2.07",".68","","20230503","","","200520.20312","189251","28245.96289","21084.64453","","","21.19599",".26897","1.27","1.01","5078157","18.86","11.57","1.55","15.85","0","89319.99218","70406.82031","20512.53906","3132.83"
"Steel Dynamics","STLD","16533.19","5.25","1.74","NSDQ","12","Basic Materials","Steel - Producers","8.81","16.47","21.97","4.76","5.94","11.1","","3.75","2.04",".77","20230719","47.68","19.11","19495.26562","22260.77","5496.80908","5112.60693","15.73","17.22","28.27199",".37121","4.15","2.22","1524495","136.06","64.41","1.48",".11","1.7","7638.01806","2032.29602","3013.24096","169.03"
"STMicroelectronics","STM","40429","13.4",".46","NYSE","12","Computer and Technology","Semiconductor - General","3.98","4.25","3.99","9.89","10.48","11.19","2.1","7.81","2.92","2.4","20230727","35.62","13.64","17254.75","16128","5645","4428","25.3","25.3","15.21399",".17944","2.58","1.88","3731007","53.49","29.56","1.58","25.13",".2","9805","3837","2542","908.31"
"Stantec","STN","6482.04","0",".98","NYSE","12","Business Services","Consulting Services","2.92","2.58","2.31","23.73","22.62","20.02","","13.65","3.76","1.45","20230809","16.17","1.39","3632.36401","4181.96","517.36401","299.29598","4.52","6.11","34.55099",".5279","1.48","1.37","62948","61.85","41.78",".9","21.76",".57","1490.55603","1084.57202","910.42498","111.05"
